	Domain	Phylum	Class	Order	Family	Genus
a1364990dc65f4bc958990b730b6253098b307c0	Bacteria	Pseudomonadota	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
8e696d67b43151e5763c42a9baee31e75444239b	Bacteria	Pseudomonadota	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Oceanibacterium
43b4ab399545f3a5b80f0363a8d00d0aacfd38c7	Bacteria	Bacillota	Bacilli	Caryophanales	Alicyclobacillaceae	Collibacillus
433d6c5fa814b486da028cd9ae1087a327ab5a13	Bacteria	Acidobacteriota	Acidobacteria_Gp15	Gp15	Gp15	Gp15
de32e6e9c32e4a356b15e33f1f27054f7dd6704f	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Nocardiaceae	Nocardia
64197b8bf2f32946795ccc9fb632c439c6ab1fdb	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Salisaetaceae	Roseithermus
50bdc6c993ebe87e7df1daed416472a41a362d86	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Robertmurraya
4fe3241c397a1c561bae17b9e4765ca28f1d7d9f	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae 1	Clostridium sensu stricto
5f21c2297923edaa1d165350ca5c238bfbb83c9e	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiales_incertae_sedis	Aciditerrimonas
8b480b398b107bf80dd38cb53ba3bb1b7d4dd511	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidisphaera
1cd216ee60bcba346f49450e3e14ff01564e92f0	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter
99ce3903e9b2d12829f93880f75ee23310b30bb3	Bacteria	Pseudomonadota	Betaproteobacteria	Betaproteobacteria_incertae_sedis	Casimicrobiaceae	Casimicrobium
0c7cf4966011c2c4809896b2e781324470c174bf	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira
f29eb8c4f4d84bd7f6f2f1396a052b82240093d6	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	Chryseotalea
280e3c76dc07a770efeddf0c280a0452efb58de0	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Robinsoniella
ff5088a5c092e0a7edb190613078c66ebace1ea6	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Acidibacter	Acidibacter
96352f6235494d1e1c5524eb933791cb1d29eec5	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Stellaceae	Stella
f4a1a7b2c78a9853c29719d707268a8fc1fb785a	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
8c80e196862f1bc456b4e617901a73cc00082b73	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Panacibacter
fdc3d7fd7b566393544fc27932a8c987ab7c30cb	Bacteria	Pseudomonadota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus
981508ad63fd88789cf1ac58b1d2ae6b4616ba8e	Bacteria	Pseudomonadota	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfovirga
76849654a99322dafc67964dfb31fc4f08500800	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
612143bf5d97a4f0b115095281f0909d806a95f8	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria
8991e7f7734a086b2e48a123e2c72cf6eda74ffb	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria
e94f4a673cbd3bce1676c70ba347edae4ae485ed	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfurispora
6e8d0b8a3483530f07da9212483d437d1703df2a	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Denitratisoma
43d864e4a1235742f2f0f13860ec1cb3667a5fbd	Bacteria	Acidobacteriota	Acidobacteria_Gp22	Gp22	Gp22	Gp22
866c18bc4128b0578d9e6ee7c712f1fb2f90ade7	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
8c28304da50898fb9257f2142a60e191b4732d37	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Stellaceae	Stella
e337687480d973d0ef6f8cef98716123de5f4a30	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria
41eba41981ecbe1b2858b275f7f83d0b16ebafbb	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Roseateles
27797c3e1a677b44a770285d82e410e9a14c2e14	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobium
3d097b265aca2aae3e4c6f7521753f2d99c012aa	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Solibaculum
318bfa451b0e1628c15aec8ddbf28dfd308ca91f	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Niabella
fd9ce3856fc7172da876d93a55df8ae1b7be1c91	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Lentimicrobiaceae	Lentimicrobium
a6ef33a3ee801d301d3f35407e9a860e9e54aa11	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix
d107f225f500a36ad0626338603f2ae518bace78	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
8dcda027cab1263b09e4b97ec9480c387c813ad6	Bacteria	Actinomycetota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
97fba65b39f9b1b3c56f3ce7e83565be52ac6e5a	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Polyangiaceae	Minicystis
d7928182f0bd4899cd916972258bb1900cf1f94d	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavitalea
8f2d0fb2dfd24b266b12c4d605c6799afc78066c	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
5d57e7714ae674e9676036ba1c7b20bb099f424c	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Allonocardiopsis
c7c11eb1d8b29a111273bd85a56cb834c0668cf7	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
99d67eb1815baa5ae03cc36e697f5fce106a8660	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria
32437e6fb1a99a5704c263e51b5daec60e3729cc	Bacteria	Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	Pelodictyon
906fc16973c1a48331043e542e76a0a9ceba62a6	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavitalea
47e5033671d4ded534a97852a7a52105aff5283b	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Candidatus Koribacter
078c3f206977122caa5c5ac42245512deae9e94f	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis
d0888c95034bc5ac9e7447970573ecc7747168d4	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria
289b46d4c8678c54c8779304c1b8aea92791e952	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Parviterribacteraceae	Parviterribacter
142f5c1164e84a56c885ddb8c524356778225090	Bacteria	Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus
95abf492d332132d2f7f8f500ed2c174e3b65d72	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Usitatibacteraceae	Usitatibacter
e23550e0be63b2788eea9bdcf62786c2690f109e	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
a58c3d4eb4b64bd8894592a16d7fd404500e7762	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
82ffe1c61ce17348f98f36358804ab5269270f46	Bacteria	Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Brevibacillus
224b695dc261ecc27a3b19330d4c8ff211758aa0	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
cc362fc35435b6373ec5c9dffd252d9125260b14	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus
be285bf6a6d96610105b600b07f86704b4a90267	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Anseongella
b6351efdc0f81c004f067fcf6e120e73923d822e	Bacteria	Actinomycetota	Actinobacteria	Sporichthyales	Sporichthyaceae	Sporichthya
0db01dc049beb8a7596682e41473233691b3173f	Bacteria	Acidobacteriota	Acidobacteria_Gp22	Gp22	Gp22	Gp22
0f968f25129869d5854c18e8235dca476a589ccc	Bacteria	Actinomycetota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Gandjariella
d69767bfa9924c4d01d833da6eee287a64b42523	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria
13329a8efcea8ee80074ce645bdc6c2e75463725	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium
c96b7e61d257fffcb990350e0ad17025567badf0	Bacteria	Pseudomonadota	Betaproteobacteria	Ferrovales	Ferrovaceae	Ferrovum
004aa4e742fb75f0c44770bba641ac2064d52b7c	Bacteria	Pseudomonadota	Deltaproteobacteria	Deltaproteobacteria_incertae_sedis	Dissulfurimicrobium	Dissulfurimicrobium
f4e2219cf3ba9f9049124f3c0541a2524252eb89	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae	Marimicrobium
b4f720856f9641db9a5f9cb487f46cd55cde5af4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Lentimicrobiaceae	Lentimicrobium
6d6a069574de40b26381084b022b43ba5a43387b	Bacteria	Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus
8bc7e2f2d1d1662fe9b6ea3ef2ef24acaba9e20d	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
d261ddffa21dab2e4708ce7e946f490b4f1173a8	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola
ddf0ba39f4e0e001b77b3d79cb32d1ba54ab58cf	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Myxococcaceae	Simulacricoccus
7bd52005dad0d31db210fea16f35b394777852f7	Bacteria	Actinomycetota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
f5a8e5fa9f2690cfbdf4dabd9369ef609f3c5224	Bacteria	Pseudomonadota	Hydrogenophilalia	Hydrogenophilalia_incertae_sedis	Pelomicrobium	Pelomicrobium
afd1e4f3d444b39aa5eb049747e504d162b4f1da	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
46a720367ea1d29249bcd123aff1e16bc03ec1ca	Bacteria	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Azoarcus
4c107345424be7d841c6f86b8510112d49a5d823	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Pseudorhodoplanes
c8e4849d4343ad747d8b5b05d7189827b2f61f5e	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
7662cb8ccfff82439ccc73a8f7f01fe14721fe61	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
539647467524982649210b16eba3578c3b8dfccf	Bacteria	Atribacterota	Atribacteria	Atribacterales	Atribacteraceae	Atribacter
fa40d23159613287bac51cc03e0476a0ddbf5066	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum
5d4cb36f8ef3ad4784bb88c37252260793845d8d	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium
edacc0d874c0e31fc69d4fd5a173ab70a380c31d	Bacteria	Chloroflexota	Caldilineae	Caldilineales	Caldilineaceae	Litorilinea
ba3db2bcf9744d19461381f5669f05edc27df3ab	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas
fc11f91fc241ce236491a479dcc4277bb26bdc88	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Candidatus Carsonella	Candidatus Carsonella
826ef488f04694a71d308585e6c0e7112058b006	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria
e8fd4d44b835bc23219de1f5843d6c1fcc4666f3	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Spongiiferula
cabffc374242af00b1f5ee0a99c01839aa1694e1	Bacteria	Actinomycetota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
5c7af7c4ac2a53a6fd6e6d95891400c1fe4bccf3	Bacteria	Actinomycetota	Thermoleophilia	Thermoleophilales	Thermoleophilaceae	Thermoleophilum
14ec0961ec1c38a120f4867de3e3400481468568	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Bryocella
66bda20d582bbd83b22bae6c2a243ac5e9007a49	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Arenibaculum
b00eecd0a0dfb621f0ed35d985010bb8ca411f92	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
e5fdb658fe37e810cb66e530bda1c5de46754746	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
7896fad016463fe04a25a5fb7ae0dfc7fac3fc48	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
8758b8b46bab3cca900a6f2fd0467e9b744798c0	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Salibacter
c39ccc177294e9f340e2c2f7615e8b949a0681eb	Bacteria	Pseudomonadota	Oligoflexia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter
9206e035b88130b943dc3bcd03caab8f776caf4d	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Fulvivirgaceae	Chryseolinea
7b148f9735fc8187b3692ee3c698c737a194122a	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Thermoanaerobaculum
d24851db68cf547d0aca5a9f626ac712f2628f07	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
d60680f31fb74ebe1f3eeea797ab0d853c7d282f	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
1c5060f453dc108159e6832c98ff2b5613b7c97f	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
e4d14e12ff68b15abcccfaf90011838cd812e4f5	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter
b72af37ed8f26570409bcb816550f35dee94d200	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
fb3914274ad07bee587118cec95d343084130e63	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
3424fec7b57022212f0e9d046d2885bec12efefd	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium
ebaa1a65c29a454929cdda79a62c643825a872b2	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Thermoanaerobaculum
8227126e973ed6fb37457890e275fe8f88a6dbfc	Bacteria	Pseudomonadota	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter
da810c9fd84a1b92a606737803c94227164b2728	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
2d8f83996dbfb4f3121285aae9a5267e22a64b0e	Bacteria	Actinomycetota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola
9c157527b884c7132f507877b3a44ea9f2caf5e0	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
43526a7ac7058abf88c13bb270f8dc295ce8dac7	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia
443be213de5796b45935993544d69b4057521c9a	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Puia
7712ea0c51abe99c8abd555ae8983c324dc24719	Bacteria	Actinomycetota	Actinobacteria	Pseudonocardiales	Pseudonocardiales_incertae_sedis	Bounagaea
f2a7c05960388208936d0cf8d61d50197b68c07e	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga
08636a91440a521ecffa1fbf63172dd45a2ce450	Bacteria	Acidobacteriota	Acidobacteria_Gp13	Gp13	Gp13	Gp13
3c892f5886529bbcaeb79cf098af125c3082ecb4	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Denitratisoma
26a49845e9259658c23eeff67ce9064c2223af50	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Stellaceae	Stella
2c5e43b649aaa71c1772d02f8700a08e468eda75	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
3fe6cf94c32f24e4efc60328120327ad2fb7f535	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Denitrobaculum
8d2edad2c6333d347b9540b4732e9a348639ddb4	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
25bc245c7c81ccc3e05bbc271c46092d2140c4bd	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Myxococcaceae	Aggregicoccus
b413e2b38906cbe71a123a70f083822c3d84f52a	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
0bbbc581fb41130a0c1a6c62db87f2055b4dc409	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Vicingus
f1a7473cbfa78e05a25b9f77a55598b66bbd0d9f	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Acidibacter	Acidibacter
86a0a3696c32a7de795c8cc04af2ec3b095a9eb1	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Micropepsaceae	Micropepsis
f11883462a18f9e4083a5d19121db86c8f2b5224	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Mucibacter
43593d708faf34316c9af086a03d6c98f4018887	Bacteria	Pseudomonadota	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
1ae15c92597ff1d04e77b0ec76ebc37412f94f0b	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
c91f4644f370105b42425b8b05b1e61b499c34bf	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
6c9460b2287159bd7feaec13df3101bd0fb2378f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Aquipluma
c624c605fdbaf4f9f08de97d9dd3a48393deb0b2	Bacteria	Pseudomonadota	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila
49afe6d7e7fe6566ec5567df78fe57af10ebc596	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobium
b69eb5768d95916529543166561d0a801ff2b227	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium
06b3865df5a47e0b0748d1a5f8c6bce83925e73f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Lentimicrobiaceae	Lentimicrobium
1e11e2d4312ec4de62f99a3f76b04d4eb2b2d363	Bacteria	Acidobacteriota	Acidobacteria_Gp10	Gp10	Gp10	Gp10
6081d55d14c28fa2d143cb13954ebc166f2bfa25	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
767c1d3ab339526591351be712dcbc8f486a01e4	Bacteria	Actinomycetota	Nitriliruptoria	Egibacterales	Egibacteraceae	Egibacter
5bf376cb8d3a5fcd2c989dd2dc0f2ae2510a187b	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Fulvivirgaceae	Ohtaekwangia
a49f4a5449628b021cab36c4dee4ed19fbc1e273	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
5d48d2ac4a32fd4b7848ee2a1c62a722df09075c	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Granulosicoccaceae	Sulfuriflexus
3c8941f8c64caf318cf39ccfe20ef7252e12986b	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Micropepsaceae	Rhizomicrobium
74d1cdd779e19bf3168ff09ca24442c249c1252c	Bacteria	Candidatus Saccharibacteria	Saccharibacteria_genera_incertae_sedis	Saccharibacteria_genera_incertae_sedis	Saccharibacteria_genera_incertae_sedis	Saccharibacteria_genera_incertae_sedis
a03873e4062553f09e0ac0b16614c8b7746ea3c3	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
5e9fbf6e15cd3e396c79a12625e08ffc516bb444	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Arenibaculum
618804821db9010277d21494183b810839956554	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
da70396966d05b0391067cbaff18e1a78c840586	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidiferrimicrobium
64d83c5add0bf795b7ea0c97c1973c527cfe6216	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Vulgatibacteraceae	Vulgatibacter
28ba2a532027c6b1b330174ca135560b2f85c719	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	Neochlamydia
4d22c92f8bea3907ff2b9897bde788ac63e24df6	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Sulfuricaulis
a8728c40908bd3f1e1cae5ab5850ab8cced28f54	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodovibrionaceae	Limibacillus
013c4d3ca90856d1defc330cc4355d3f49698302	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Usitatibacteraceae	Usitatibacter
cb32ba3a0555e7285e585de3653ed5c80e127f75	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Lichenicoccus
ffff1cbaeee8b00ce7551d6aac6834471f27a77c	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Archangiaceae	Cystobacter
51d1e13db592ec8698b928a6d0262ea2c5ff0717	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Edaphobaculum
5260027e61365d2364676880106b67c983374530	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae	Pseudohaliea
712e26837fb4d05c3f7b3ad5fef0db0434e82956	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Rhabdothermincola
1fbb284db8783e84902bf9a422ec98662157833d	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Vicingus
6b317c0fe0a9ddc0d090e6959ab8ea5ad90e5f8f	Bacteria	Pseudomonadota	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geoanaerobacter
cae0a4b58dcbfaa602a79e3fcd08ee851d5830be	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiales_incertae_sedis	Aciditerrimonas
fa2398e46774f514f3ef9570daaa9f6e5cdb89e2	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola
587266bcf472876ad0d98792424e69371ce43a5c	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobium
f96cde40afcab783bca351395c01f700a386dad5	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Vitreimonas
d36aa2bea333ecc63f3effefae22b1b88e4576d2	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinoallomurus
726e49441722a4adba1fe98ac62356a1b89e778d	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria
1acddf38d018b6b701443e9889099f9838be6efc	Bacteria	Pseudomonadota	Deltaproteobacteria	Deltaproteobacteria_incertae_sedis	Dissulfurimicrobium	Dissulfurimicrobium
68edda339940949dee8dbb414c6f549ee2ae0142	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
2b962924cf3b1e74548b809fc5dedb2a07f448b4	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Solitalea
380a341e8b9a2c6eb018f2f66752f67331a8b714	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Vulgatibacteraceae	Vulgatibacter
88c00102e1edf35a183c35f371489b26177c31dd	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Vulgatibacteraceae	Vulgatibacter
5be881be34f765f11046e41d4bc2304795f3b1d2	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Aquincola
a4a70f63e2f29dd00fbfb4eb43e1550944ee0e81	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Aliidongia
86541f2b706d2fb79c3bd9ac2fe3cdf3fae938aa	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
f76bc118c48560d21a4be9b5790614bb5881da10	Bacteria	Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus
1bdf1c5ec2c5babfe8b6ef865e97583a5b0c964d	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pararcticibacter
70d15a7d521fc63a12a5e87cf013db8a3bbcc701	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavitalea
25378de566794ad351dc02069c228923b771c44b	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia
e7053783e5c78a723ec06b35f6ebf01e867a3eb7	Bacteria	Candidatus Saccharibacteria	Saccharibacteria_genera_incertae_sedis	Saccharibacteria_genera_incertae_sedis	Saccharibacteria_genera_incertae_sedis	Saccharibacteria_genera_incertae_sedis
d0228261ee7068d95ff15c73e20c5f7cc9af55fe	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
